71	12	22	34	68	94	88	70	77	98
95	70	49	50	6	55	71	41	4	26
84	12	29	33	58	44	4	7	78	24
41	98	76	6	66	84	11	51	45	33
95	82	42	89	21	20	22	80	76	59
90	35	37	81	36	18	42	87	85	34
56	5	86	26	40	18	67	8	48	86
23	24	85	71	65	38	41	82	7	97
40	67	57	22	16	40	96	43	77	76
77	71	43	60	38	80	3	54	69	83
62	18	96	85	55	38	52	41	64	53
43	89	98	67	62	53	55	35	34	39
98	27	41	37	42	78	69	36	1	62
21	38	6	92	75	1	52	92	63	27
87	92	6	64	88	92	47	34	3	28
55	40	22	3	41	6	39	50	95	44
1	71	9	61	2	44	21	33	14	46
93	17	68	48	23	73	49	57	37	74
39	74	2	47	31	91	58	79	4	58
78	97	22	48	48	50	30	58	81	50
72	90	70	18	36	75	14	71	7	10
23	13	91	84	92	38	3	60	39	17
21	92	95	52	35	16	50	34	5	16
34	7	63	94	6	71	48	64	44	72
54	63	55	83	85	17	58	38	55	27
94	45	63	52	50	11	19	73	87	85
86	63	89	45	84	67	99	50	90	89
77	27	78	86	94	71	23	20	26	56
72	1	30	55	49	83	96	91	89	97
52	31	98	48	20	11	75	85	69	86
64	70	10	91	33	74	82	92	1	62
74	96	93	9	45	20	5	29	64	76
26	79	37	22	44	39	33	84	45	51
99	70	3	18	94	46	66	41	50	2
33	83	66	95	50	40	54	26	48	52
51	69	83	85	32	92	33	35	73	37
77	44	79	84	31	12	70	13	43	90
38	48	71	82	14	33	42	89	6	34
17	76	45	53	77	1	69	42	13	64
49	57	8	77	29	99	11	70	4	4
5	37	68	17	98	71	97	35	31	86
20	17	90	58	94	96	53	31	41	22
10	42	8	30	44	52	13	2	80	57
91	13	64	57	56	28	57	99	86	97
100	68	61	90	79	26	70	94	39	45
26	33	77	90	66	56	87	32	66	23
60	3	90	86	94	64	42	38	85	6
19	61	92	26	70	41	34	47	51	92
77	21	91	28	99	35	90	50	54	54
51	42	1	27	48	1	36	26	24	2
97	84	16	59	52	12	67	97	48	87
36	82	100	63	35	54	66	84	59	83
57	93	63	29	74	75	76	19	26	88
34	92	78	95	27	17	92	11	17	68
64	8	66	75	10	82	88	44	30	14
36	55	37	80	24	95	32	71	35	83
34	11	17	52	81	5	70	27	88	54
81	41	29	47	100	12	19	79	62	4
41	12	21	83	13	41	97	99	11	9
58	14	5	85	39	52	11	19	85	5
19	31	52	40	68	38	90	21	96	64
54	60	88	49	29	98	93	15	5	8
81	78	53	23	26	81	77	14	75	11
82	86	1	57	26	32	81	98	4	54
11	12	12	78	27	62	4	42	17	42
61	26	94	39	23	82	49	100	26	65
62	34	17	75	4	83	55	27	63	7
55	44	4	25	7	64	45	90	35	76
23	27	18	61	92	37	87	90	13	23
1	3	15	16	57	6	37	22	66	15
38	19	47	98	38	98	73	73	18	100
60	76	39	32	89	10	33	36	18	12
2	15	54	75	36	99	63	98	26	54
93	66	80	42	26	23	35	10	18	36
70	74	29	4	88	31	40	25	35	24
15	90	4	66	47	10	68	20	43	20
12	92	99	44	2	27	75	29	13	100
50	44	72	26	32	57	25	35	77	37
61	22	14	93	50	72	58	74	3	43
42	84	24	61	24	70	57	36	64	18
55	90	15	70	87	82	96	20	73	18
79	9	54	95	5	26	23	72	46	72
30	65	84	83	85	81	43	16	82	85
42	90	56	15	30	33	69	62	17	79
31	39	27	55	19	93	81	73	71	91
88	62	47	40	70	87	9	91	54	91
66	60	16	74	59	69	36	47	19	86
45	2	89	23	30	13	28	67	51	99
78	2	90	93	5	90	54	66	73	93
80	56	60	96	100	87	48	6	77	19
46	46	35	57	63	82	81	3	38	64
68	36	98	81	3	88	29	34	7	3
22	74	64	83	94	66	83	84	61	99
33	7	74	65	46	45	97	12	17	30
54	18	96	73	63	65	57	82	29	31
1	39	8	56	50	47	28	86	81	22
24	59	5	97	69	8	32	16	46	57
41	44	72	44	4	34	2	54	58	44
19	22	62	92	98	83	72	33	8	2
68	70	52	85	65	38	88	51	46	67
39	33	96	11	68	82	2	64	86	41
30	31	57	41	14	84	95	81	78	48
72	69	19	81	37	32	28	11	42	76
62	83	12	63	4	89	30	62	43	23
5	18	75	43	71	31	90	23	97	25
31	21	17	92	44	6	35	88	61	16
16	74	76	7	99	40	17	84	30	37
31	61	24	88	60	19	49	58	78	58
12	31	53	38	32	94	67	21	95	23
4	50	56	82	94	96	87	18	60	76
56	17	62	76	27	58	45	81	2	79
93	36	93	21	35	78	82	28	69	42
42	35	39	19	64	98	58	100	73	67
93	7	45	81	46	59	50	50	96	38
60	40	38	45	96	39	30	55	69	43
76	63	49	51	19	75	31	42	31	3
99	83	3	69	79	87	64	38	88	51
60	46	33	90	54	97	87	44	70	3
57	63	95	91	71	72	58	31	10	52
91	9	23	8	27	39	62	37	12	99
57	95	18	55	86	72	31	23	12	37
71	39	50	5	59	5	19	59	46	64
14	18	10	52	21	4	88	34	38	88
69	8	12	32	74	41	90	14	61	30
7	35	60	71	28	87	39	51	89	42
28	15	92	68	68	80	38	8	99	31
92	44	68	86	92	82	38	61	18	96
13	36	54	24	76	87	8	5	40	43
13	35	87	75	80	84	2	45	34	65
18	59	35	29	35	30	11	50	69	70
86	9	15	100	37	50	29	16	45	40
24	63	63	11	65	63	38	90	24	80
58	57	52	90	31	64	33	31	66	89
97	25	12	37	72	73	56	84	76	57
57	26	44	37	3	9	43	67	28	58
38	6	64	75	71	76	15	50	96	13
90	83	65	83	89	95	50	4	78	76
20	77	9	77	61	82	70	94	9	70
16	70	92	89	22	35	20	19	65	13
37	98	66	43	30	27	5	51	83	66
24	43	78	91	73	14	28	73	16	83
92	34	61	65	80	88	95	64	50	74
95	26	22	9	44	47	75	39	96	21
39	90	57	49	53	17	15	41	56	39
94	16	53	15	83	59	86	90	18	38
45	78	22	35	66	12	3	30	65	94
29	10	75	19	95	42	96	84	82	43
23	82	36	44	57	56	34	46	81	83
83	6	56	44	97	62	19	79	62	3
41	88	87	13	99	59	95	54	48	73
97	49	74	7	59	20	45	31	70	57
96	74	30	48	70	86	61	56	87	78
82	25	88	84	48	66	47	63	27	80
74	16	53	69	97	59	31	15	32	72
50	44	93	15	100	79	71	39	21	33
60	56	14	61	99	3	75	19	28	48
68	83	23	23	48	67	64	33	87	43
38	23	77	76	52	81	63	95	57	34
90	95	60	21	13	18	56	63	26	29
87	61	8	32	29	58	19	23	18	49
17	59	86	79	50	31	3	40	99	70
2	44	25	72	60	16	62	33	73	88
89	31	24	69	40	10	99	18	93	91
39	92	65	73	24	25	24	40	38	70
95	47	59	36	62	42	9	37	50	41
74	70	81	83	91	78	94	87	82	37
95	90	7	92	17	19	20	66	46	15
33	29	8	17	17	6	62	11	80	70
65	72	89	93	48	42	54	46	80	25
27	38	85	7	40	85	17	61	34	48
66	18	26	18	95	95	55	15	34	51
56	19	96	45	36	82	2	21	66	82
57	37	26	49	67	61	58	38	17	45
79	80	19	65	65	14	90	18	90	14
2	30	2	56	80	24	23	73	56	35
55	94	7	85	69	61	6	43	15	99
50	35	24	13	44	21	79	19	42	22
46	100	61	21	55	12	67	91	59	42
4	62	47	92	33	10	2	93	93	65
14	10	98	14	88	20	19	83	59	88
41	64	78	68	30	22	91	48	85	9
16	26	2	52	36	50	9	6	7	54
100	18	9	37	2	63	40	2	63	3
18	53	57	31	76	77	28	88	59	73
73	39	32	55	31	48	18	63	37	11
15	11	5	11	16	77	51	1	6	25
56	86	96	94	40	55	43	26	77	15
76	43	56	63	12	73	84	46	83	65
5	3	79	72	86	60	90	59	6	70
37	56	46	74	9	99	49	78	28	90
8	61	85	23	63	17	56	62	75	79
21	40	10	81	86	62	74	96	84	25
51	83	10	17	14	51	83	53	21	19
82	74	11	97	60	14	2	41	67	70
37	58	83	29	69	87	13	83	72	83
15	83	53	59	84	37	56	41	6	46
36	70	79	28	44	73	82	71	71	41
60	31	56	47	85	11	60	28	93	69
96	89	31	93	89	29	68	86	72	31
41	10	64	8	42	47	33	30	32	88
7	20	22	50	51	82	17	86	45	15
76	80	80	66	68	35	47	67	69	43
4	10	93	26	65	79	56	96	35	89
85	2	40	99	99	39	31	39	83	18
73	96	45	96	53	24	24	37	73	13
60	52	16	58	30	41	29	86	20	31
62	51	81	43	76	75	33	21	2	14
98	57	12	2	2	74	49	26	57	54
69	73	29	21	5	29	18	88	31	27
61	88	98	89	66	32	99	12	42	44
11	37	39	15	38	5	94	66	52	24
60	75	63	63	75	26	71	46	59	28
57	9	14	98	74	60	12	49	97	80
12	87	88	27	27	29	35	74	12	59
39	3	52	72	11	2	39	74	92	61
17	70	72	58	40	56	36	70	66	35
87	3	48	82	20	84	47	18	38	95
32	28	71	70	24	74	29	82	50	48
59	20	17	24	28	64	1	56	80	21
33	74	64	24	83	94	34	13	4	63
97	76	15	2	46	64	1	43	45	88
52	79	6	65	62	59	51	87	73	82
1	86	27	20	78	18	51	58	89	38
11	78	9	72	50	91	79	72	7	33
42	79	5	43	76	4	2	56	87	51
72	96	35	54	65	81	32	33	37	6
69	43	78	23	1	42	62	95	84	30
14	39	34	32	22	27	16	41	34	55
6	20	17	85	55	99	23	3	94	89
49	14	23	34	12	49	50	15	47	98
39	18	71	84	29	60	66	98	66	91
60	12	11	36	19	10	8	97	48	98
79	2	25	99	33	42	26	41	3	82
29	75	64	41	23	36	6	87	21	35
31	1	35	58	67	62	100	62	83	89
100	87	42	95	71	7	54	60	46	21
87	10	74	89	17	77	28	13	85	33
6	46	49	88	46	40	11	83	26	11
35	57	75	51	76	42	33	48	79	39
16	31	99	7	22	18	95	60	87	20
35	81	93	6	16	60	68	57	88	67
75	8	18	4	99	37	72	5	91	77
98	53	68	47	35	9	98	2	78	77
11	77	12	98	31	99	42	89	25	53
20	36	96	62	6	22	38	85	17	26
20	23	70	15	94	6	75	32	69	51
53	72	14	11	59	84	78	93	45	81
79	35	49	12	89	80	21	55	58	15
21	90	99	99	11	83	75	72	13	62
97	81	90	97	33	98	67	49	40	13
100	57	83	96	29	78	11	54	87	42
8	55	90	8	78	87	94	47	4	42
71	89	37	79	41	6	87	54	69	81
34	4	60	57	25	82	44	9	74	36
50	67	61	16	91	64	72	72	21	14
81	32	70	20	99	72	22	85	29	20
48	34	43	10	28	42	62	97	53	43
1	84	37	11	30	87	11	33	34	28
40	31	2	26	1	58	55	54	40	58
11	70	29	68	23	2	50	49	95	89
82	23	73	99	47	36	90	15	60	24
47	14	2	37	23	86	80	50	94	50
60	67	26	55	13	14	8	5	70	58
54	39	13	83	56	92	28	7	63	78
78	18	73	73	53	41	62	27	80	45
69	88	31	57	4	74	78	53	18	8
60	86	72	44	53	82	55	21	78	30
87	91	98	20	82	24	13	56	40	41
18	25	7	44	89	57	31	38	96	76
18	54	90	76	14	86	76	34	2	81
16	11	40	93	55	4	59	50	86	49
73	16	67	95	39	32	31	31	7	27
81	48	42	10	49	42	59	5	55	28
90	68	46	83	76	74	61	54	51	72
89	58	96	93	43	54	33	74	44	47
97	79	27	5	95	69	48	58	96	80
38	62	28	68	27	85	43	19	12	58
2	51	70	49	5	83	26	93	76	24
51	15	29	79	63	55	87	90	56	26
80	63	84	51	88	74	97	15	48	14
70	64	26	14	16	76	57	26	77	87
27	43	41	39	28	17	55	19	8	33
87	36	36	78	87	44	30	7	23	69
41	51	31	3	69	11	29	37	85	52
26	17	31	25	87	78	25	56	4	9
22	36	99	55	86	28	34	81	24	45
15	39	29	62	46	89	33	100	65	29
18	71	7	85	58	53	6	39	40	39
40	76	33	99	21	99	91	75	30	23
40	26	59	22	56	12	86	75	24	75
9	56	75	54	48	48	13	1	86	53
91	64	32	61	43	24	18	2	88	86
25	7	40	75	47	33	95	54	87	42
19	25	84	68	41	32	98	65	1	15
82	63	52	93	79	86	45	33	28	5
61	45	36	81	82	72	86	59	17	80
93	9	38	10	6	32	1	17	63	33
57	4	19	7	10	47	77	6	26	27
80	11	56	32	12	4	55	46	35	66
20	93	86	77	59	53	6	15	1	60
